TIMESTAMP,RECORD,Batt_volt,Logger_Temp,TotalSapFlow_a,SFD_Outer_a,SFD_Inner_a,Alpha_Outer_a,Alpha_Inner_a,Beta_Outer_a,Beta_Inner_a,Tmax_Outer_a,Tmax_Inner_a,TotalSapFlow_b,SFD_Outer_b,SFD_Inner_b,Alpha_Outer_b,Alpha_Inner_b,Beta_Outer_b,Beta_Inner_b,Tmax_Outer_b,Tmax_Inner_b,TotalSapFlow_c,SFD_Outer_c,SFD_Inner_c,Alpha_Outer_c,Alpha_Inner_c,Beta_Outer_c,Beta_Inner_c,Tmax_Outer_c,Tmax_Inner_c,TotalSapFlow_d,SFD_Outer_d,SFD_Inner_d,Alpha_Outer_d,Alpha_Inner_d,Beta_Outer_d,Beta_Inner_d,Tmax_Outer_d,Tmax_Inner_d,TotalSapFlow_e,SFD_Outer_e,SFD_Inner_e,Alpha_Outer_e,Alpha_Inner_e,Beta_Outer_e,Beta_Inner_e,Tmax_Outer_e,Tmax_Inner_e,Solar,Precipitation,Strikes,StrikeDistance,WindSpeed,WindDirection,GustWindSpeed1,AirTemp,Vapor_Pressure,AtmPressure,RelHumidity,RelHumidityTemp,XOrientation,YOrientation,CompassHeading,N_Wind,E_Wind,GustWindSpeed2,ETo,VPD,Soil_Raw,Soil_Temp,Soil_Water,Canopy_Temp,IRT_Sensor_Temp
25/03/2025 7:00,92,12.86,18.22,0.086,2.19,1.65,0.18076,0.13638,0.16146,0.13834,64.029,63.839,0.064,2.12,0.6,0.17484,0.04996,0.17542,0.04633,59.616,65.175,-0.027,-0.58,-0.66,-0.04929,-0.05659,-0.04899,-0.06613,72.548,64.526,0.009,0.52,-0.17,0.04301,-0.01605,0.03888,-0.01967,69.156,61.384,-0.002,0.18,-0.38,0.01519,-0.03343,0.01486,-0.04983,57.557,57.117,50,0,0,0,0.16,258.6,0.56,19.5,0.78,97.8,0.344,18.5,-0.6,0.2,0,-0.03,-0.16,0.56,0.059,1.489,2013,29.2,0.085,21.88,19.2
25/03/2025 7:15,93,13,19.46,0.089,2.28,1.72,0.18856,0.1424,0.1751,0.14438,68.551,64.603,0.052,1.71,0.5,0.14104,0.04118,0.11876,0.03442,67.363,65.426,-0.05,-1.45,-0.73,-0.12175,-0.06193,-0.12101,-0.07137,74.138,64.599,0.006,0.43,-0.21,0.0362,-0.01921,0.0324,-0.01895,73.388,64.354,-0.024,-0.63,-0.44,-0.05491,-0.03819,-0.04633,-0.05409,56.043,57.865,51,0,0,0,0.41,226.2,0.8,21.5,0.81,97.8,0.316,20,-0.6,0.2,0,-0.28,-0.29,0.8,0.077,1.757,2011,29,0.085,23.97,21.49
25/03/2025 7:30,94,13.09,21.14,0.074,1.75,1.64,0.14432,0.13592,0.13692,0.13794,67.119,64.172,-0.008,-0.52,0.25,-0.04461,0.02096,-0.04427,0.01486,73.844,66.162,-0.063,-2.01,-0.66,-0.16831,-0.05627,-0.16415,-0.06539,76.037,66.246,0.011,0.59,-0.16,0.04842,-0.01451,0.04808,-0.01803,74.177,65.398,-0.013,-0.19,-0.42,-0.01691,-0.03683,-0.01181,-0.04683,57.872,59.443,64,0,0,0,0.55,193.1,1.29,23,0.84,97.8,0.297,21.5,-0.7,0.2,0,-0.54,-0.13,1.29,0.102,1.979,2013,28.9,0.085,25.03,23.34
25/03/2025 7:45,95,13.2,22.84,0.125,3.45,2.05,0.28517,0.16904,0.28108,0.17029,60.846,63.165,-0.054,-2.06,-0.12,-0.17217,-0.01207,-0.15419,-0.01491,99.26,65.602,-0.05,-1.47,-0.68,-0.12397,-0.05775,-0.06663,-0.06683,86.145,69.782,0.012,0.63,-0.14,0.05218,-0.01437,0.05516,-0.01777,75.744,64.938,-0.011,-0.14,-0.41,-0.01407,-0.03531,-0.00925,-0.04777,61.641,59.19,90,0,0,0,0.42,101.4,1.08,24,0.88,97.8,0.296,23.1,-0.9,0.2,0,-0.08,0.41,1.08,0.123,2.105,2012,28.8,0.085,26.43,25.13
25/03/2025 8:00,96,13.61,25.56,0.081,1.92,1.78,0.15905,0.14714,0.14687,0.14894,61.527,62.593,-0.016,-0.82,0.24,-0.06979,0.01999,-0.02313,0.01692,53.612,64.415,-0.035,-1.08,-0.44,-0.09147,-0.03835,-0.05451,-0.04381,96.948,69.972,0.014,0.7,-0.14,0.0577,-0.01379,0.0608,-0.01703,71.731,64.213,-0.011,-0.16,-0.38,-0.01553,-0.03349,-0.01317,-0.04537,59.835,59.645,201,0,0,0,0.66,92.9,1.76,25.2,0.93,97.8,0.29,24.8,-0.7,0.3,0,-0.03,0.66,1.76,0.256,2.28,2012,28.8,0.085,27.96,27
25/03/2025 8:15,97,13.53,28.54,0.095,2.37,1.93,0.19572,0.15988,0.18084,0.16158,57.77,64.353,-0.03,-1.31,0.14,-0.10991,0.0114,-0.10537,0.00566,70.171,65.736,-0.041,-1.25,-0.54,-0.10507,-0.04631,-0.08653,-0.04601,108.319,71.487,0.02,0.88,-0.06,0.07304,-0.00695,0.06916,-0.01371,68.163,64.433,0.006,0.57,-0.4,0.04786,-0.03463,0.04495,-0.04147,80.037,62.993,342,0,0,0,0.85,88.3,2.25,26.7,1,97.8,0.286,27.5,-1.4,-1,0,0.02,0.85,2.25,0.421,2.506,2011,28.8,0.084,28.85,28.77
25/03/2025 8:30,98,13.51,30.81,0.047,0.69,1.58,0.05636,0.1312,0.05576,0.13578,71.63,63.67,-0.038,-1.52,0,-0.12735,0,-0.10949,-0.00583,75.834,64.657,-0.056,-1.87,-0.51,-0.15577,-0.04381,-0.14611,-0.04643,82.408,70.846,0.02,0.9,-0.1,0.07462,-0.01065,0.07064,-0.01753,70.827,64.822,-0.004,0.11,-0.38,0.00937,-0.03305,0.01162,-0.04247,57.852,62.697,376,0,0,0,1.1,72.9,3.47,28.2,1.09,97.8,0.287,29.9,-0.6,0.4,0,0.32,1.05,3.47,0.478,2.732,2011,28.8,0.084,29.37,29.66
25/03/2025 8:45,99,13.46,33.48,0.092,2.31,1.82,0.19078,0.15103,0.18492,0.15548,67.174,63.225,-0.034,-1.52,0.21,-0.12701,0.01786,-0.12119,0.01174,51.421,64.221,-0.058,-1.92,-0.51,-0.16113,-0.04421,-0.12103,-0.04683,102.195,72.69,0.018,0.84,-0.14,0.0692,-0.01423,0.06868,-0.01753,67.97,63.737,0.014,0.83,-0.34,0.06846,-0.03051,0.06482,-0.04247,55.455,62.061,442,0,0,0,1.28,67.6,3.04,28.9,1.11,97.8,0.279,31.4,-0.3,0,0,0.49,1.18,3.04,0.562,2.878,2012,28.8,0.085,29.62,30.47
25/03/2025 9:00,100,13.41,35.79,-0.013,-1.46,1.22,-0.12325,0.10122,-0.12261,0.10324,79.654,64.921,-0.04,-1.66,0.07,-0.13899,0.00596,-0.13443,0.00292,78.201,64.03,-0.07,-2.46,-0.47,-0.20471,-0.04073,-0.16311,-0.04333,87.28,70.161,0.018,0.84,-0.14,0.06994,-0.01399,0.06947,-0.01727,70.438,63.169,0,0.21,-0.3,0.0168,-0.02715,-0.00205,-0.03651,54.136,62.503,498,0,0,0,1.26,51.7,2.97,29.5,1.13,97.8,0.274,32.5,-0.7,0.3,0,0.78,0.99,2.97,0.627,3,2012,28.9,0.085,31.2,31.21
25/03/2025 9:15,101,13.4,37.51,-0.016,-1.5,1.16,-0.12617,0.09584,-0.11681,0.09528,76.137,64.666,-0.019,-0.9,0.18,-0.07629,0.01464,-0.07137,0.00583,68.077,67.142,-0.076,-2.69,-0.47,-0.22449,-0.04085,-0.22967,-0.04345,70.802,72.632,0.02,0.92,-0.14,0.07584,-0.01387,0.07204,-0.01719,70.058,63.549,0.015,0.92,-0.38,0.07606,-0.03411,0.05496,-0.04095,52.51,63.142,557,0,0,0,1.3,53.4,3.7,30.2,1.15,97.8,0.268,33.4,-0.4,0.2,0,0.78,1.05,3.7,0.7,3.149,2013,29,0.085,31.77,31.72
25/03/2025 9:30,102,13.36,38.95,-0.045,-2.44,0.85,-0.20323,0.07074,-0.14215,0.07303,96.016,65.735,-0.071,-2.65,-0.23,-0.22135,-0.02049,-0.20339,-0.02323,76.007,67.08,-0.042,-1.4,-0.38,-0.11861,-0.03353,-0.06999,-0.03053,90.02,80.48,0.015,0.71,-0.1,0.05863,-0.01017,0.0549,-0.01341,74.532,65.748,-0.021,-0.58,-0.37,-0.05021,-0.03203,-0.06101,-0.04147,60.064,64.153,620,0,0,0,1.41,32.9,3.14,31,1.16,97.8,0.26,34.2,-0.9,0.3,0,1.18,0.77,3.14,0.781,3.332,2012,29.1,0.085,33.48,32.81
25/03/2025 9:45,103,13.34,40.23,-0.038,-2.26,1.01,-0.18859,0.08276,-0.16803,0.07934,76.726,65.752,-0.071,-2.85,0,-0.23671,0,-0.25323,-0.00573,45.102,65.636,-0.09,-3.11,-0.63,-0.25975,-0.05409,-0.26499,-0.05975,77.755,68.973,0.016,0.7,-0.06,0.05734,-0.00683,0.05692,-0.01009,72.651,65.382,0,0.32,-0.42,0.02641,-0.03651,0.026,-0.04095,57.549,64.406,634,0,0,0,1.39,42,3.24,31.7,1.2,97.8,0.256,35.1,-0.6,0.4,0,1.03,0.93,3.24,0.806,3.486,2012,29.2,0.085,33.62,33.49
25/03/2025 10:00,104,13.31,41.23,-0.023,-1.64,0.97,-0.13739,0.08002,-0.08871,0.08228,89.249,64.234,-0.071,-2.65,-0.23,-0.22069,-0.02057,-0.10645,-0.02627,83.802,66.136,-0.049,-1.52,-0.59,-0.12701,-0.05071,-0.08683,-0.05331,81.799,73.522,0.012,0.57,-0.1,0.04762,-0.01027,0.0438,-0.01355,75.628,68.108,0.003,0.42,-0.35,0.03474,-0.03149,0.01565,-0.03607,93.634,67.763,703,0,0,0,1.15,60.3,2.68,32.5,1.23,97.8,0.254,35.8,-0.5,0.3,0,0.57,1,2.68,0.883,3.657,2012,29.4,0.085,35.04,34.23
25/03/2025 10:15,105,13.33,42.12,-0.06,-3.03,0.84,-0.25251,0.06976,-0.20953,0.07212,87.552,63.29,-0.138,-5.29,-0.27,-0.43853,-0.02391,-0.15529,-0.02963,91.481,64.828,-0.071,-2.27,-0.73,-0.18983,-0.06219,-0.18405,-0.06795,71.682,67.701,0.009,0.5,-0.14,0.0418,-0.01379,0.04149,-0.01707,71.024,64.766,0.028,1.37,-0.31,0.11308,-0.02747,0.09648,-0.03463,55.742,62.852,726,0,0,0,1.53,35.2,4.12,33.1,1.27,97.8,0.252,36.6,0.2,0.5,0,1.25,0.88,4.12,0.929,3.793,2011,29.5,0.085,33.74,35.05
25/03/2025 10:30,106,13.3,42.81,-0.041,-2.33,0.9,-0.19435,0.07428,-0.18667,0.07365,71.136,64.427,-0.078,-2.93,-0.23,-0.24441,-0.02061,-0.06919,-0.02331,105.145,64.512,-0.068,-2.22,-0.66,-0.18565,-0.05625,-0.18397,-0.06197,85.285,70.942,0.01,0.5,-0.1,0.04192,-0.01051,0.04166,-0.01385,72.035,64.767,0.02,1.05,-0.31,0.08634,-0.02817,0.06624,-0.03795,57.563,63.668,746,0,0,0,1.31,49.4,3.64,33.5,1.28,97.8,0.247,37.1,-0.5,0.3,0,0.85,1,3.64,0.951,3.905,2013,29.7,0.085,35.7,35.11
25/03/2025 10:45,107,13.3,43.57,-0.064,-3.16,0.78,-0.26295,0.06448,-0.26581,0.06976,70.257,63.547,-0.272,-10.68,-0.19,-0.88425,-0.01787,-0.63317,-0.01771,62.707,65.515,-0.068,-2.23,-0.63,-0.18647,-0.05395,-0.18817,-0.05969,71.883,66.385,0.01,0.5,-0.1,0.04136,-0.01039,0.03772,-0.01371,69.783,66.56,0.019,1.05,-0.38,0.08674,-0.03367,0.08026,-0.04597,85.517,63.673,813,0,0,0,1.27,39,3.7,34.1,1.29,97.8,0.242,37.6,0,0.6,0,0.99,0.8,3.7,1.033,4.065,2013,29.9,0.085,37.14,36.24
25/03/2025 11:00,108,13.28,44.31,0.069,1.34,1.91,0.11088,0.15782,0.2034,0.16236,55.834,63.169,-0.006,-0.51,0.36,-0.04383,0.03021,-0.02609,0.02394,83.059,64.895,-0.048,-1.63,-0.35,-0.13605,-0.03169,-0.14153,-0.04085,75.091,68.079,0.018,0.83,-0.1,0.06822,-0.01053,0.07145,-0.01385,66.526,64.818,-0.005,0.06,-0.38,0.00473,-0.03325,0.01848,-0.04047,52.29,63.432,822,0,0,0,1.24,32.9,3.09,34.3,1.29,97.8,0.241,38.1,-0.9,0,0,1.04,0.67,3.09,1.045,4.116,2013,30.1,0.085,36.89,36.9
25/03/2025 11:15,109,13.28,44.57,-0.043,-2.4,0.91,-0.20067,0.07581,-0.16493,0.07812,84.122,65.122,-0.011,-0.54,0.1,-0.04665,0.00836,-0.04399,0.00834,85.975,68.062,-0.067,-2.27,-0.54,-0.18957,-0.04613,-0.19053,-0.04881,82.354,70.035,0.015,0.71,-0.14,0.05912,-0.01407,0.05874,-0.01739,70.64,64.889,-0.012,-0.2,-0.38,-0.01901,-0.03403,-0.01659,-0.04389,61.788,63.614,800,0,0,0,1.43,41,3.05,34.7,1.3,97.7,0.235,38.3,-0.4,0.6,0,1.08,0.94,3.05,1.034,4.241,2012,30.4,0.085,38.01,37.06
25/03/2025 11:30,110,13.25,45.29,-0.018,-1.47,1.01,-0.12385,0.08339,-0.11673,0.08568,74.02,66.057,-0.043,-1.76,0.04,-0.14655,0.00298,-0.14815,0,68.184,68.996,-0.072,-2.43,-0.61,-0.20241,-0.05161,-0.19489,-0.05129,82.425,70.863,0.013,0.66,-0.14,0.05426,-0.01427,0.05032,-0.01761,71.788,66.539,-0.023,-0.61,-0.4,-0.05235,-0.03417,-0.04913,-0.04411,62.681,63.247,871,0,0,0,1.06,55.2,2.31,35.1,1.31,97.7,0.23,38.9,-0.6,0.4,0,0.6,0.87,2.31,1.11,4.365,2013,30.7,0.085,40.25,37.58
25/03/2025 11:45,111,13.26,46.04,-0.012,-1.17,0.92,-0.09797,0.07694,-0.07151,0.07928,95.149,65.62,-0.03,-1.17,-0.05,-0.09831,-0.00583,-0.06367,0.00569,72.688,80.74,-0.09,-3.02,-0.73,-0.25135,-0.06219,-0.23905,-0.06477,77.048,69.025,0.007,0.43,-0.19,0.03596,-0.01777,0.03582,-0.02109,71.207,65.708,-0.017,-0.38,-0.38,-0.03371,-0.03411,-0.04209,-0.04401,78.499,63.952,879,0,0,0,1.13,36.6,3.25,35.4,1.32,97.7,0.229,39.3,-0.3,0.4,0,0.9,0.67,3.25,1.125,4.443,2013,31.1,0.085,41.27,38.31
25/03/2025 12:00,112,13.24,46.75,-0.079,-3.83,0.88,-0.31813,0.07343,-0.30805,0.07302,71.639,66.685,-0.079,-2.92,-0.28,-0.24299,-0.02493,-0.07893,-0.03393,108.628,63.008,-0.069,-2.3,-0.61,-0.19201,-0.05203,-0.19675,-0.06103,65.551,67.384,0.01,0.56,-0.19,0.04682,-0.01789,0.05018,-0.01773,71.155,63.634,0.016,0.99,-0.42,0.0825,-0.03717,0.06846,-0.04717,62.749,63.316,893,0,0,0,1.11,51.9,4.38,35.8,1.31,97.7,0.222,39.8,-0.4,0.6,0,0.69,0.88,4.38,1.148,4.584,2014,31.4,0.086,38.75,38.58
25/03/2025 12:15,113,13.23,47.32,0.137,4.16,1.75,0.34418,0.14476,0.34747,0.14658,56.71,63.293,-0.02,-0.93,0.15,-0.07829,0.01236,-0.07299,0.00613,64.683,65.245,-0.054,-1.66,-0.65,-0.13851,-0.05499,-0.13355,-0.06083,69.717,68.77,0.008,0.49,-0.2,0.04083,-0.01803,0.04425,-0.02137,70.141,66.916,0.002,0.29,-0.27,0.02377,-0.02385,0.02326,-0.03393,56.393,63.004,897,0,0,0,1.21,54.2,3.36,35.9,1.29,97.6,0.218,40,-0.6,0.6,0,0.71,0.98,3.36,1.157,4.633,2014,31.7,0.086,42.1,38.88
25/03/2025 12:30,114,13.24,47.31,-0.008,-1.22,1.19,-0.10341,0.09872,-0.10569,0.10376,69.064,63.86,-0.095,-3.76,-0.02,-0.31291,-0.00293,-0.21257,-0.00583,44.466,62.75,-0.024,-0.56,-0.55,-0.04809,-0.04759,-0.00831,-0.05357,83.313,69.476,0.011,0.56,-0.14,0.04618,-0.01427,0.04583,-0.01761,70.646,63.882,0.006,0.59,-0.45,0.04854,-0.03925,0.0483,-0.04905,55.887,63.504,895,0,0,0,1.38,174.9,6.14,36,1.22,97.6,0.204,39.9,-0.1,0.8,0,-1.38,0.12,6.14,1.165,4.742,2014,32,0.085,40.73,39.14
25/03/2025 12:45,115,13.23,47.47,-0.011,-1.42,1.32,-0.11953,0.10884,-0.10847,0.11068,72.526,64.563,-0.049,-2.05,0.11,-0.17187,0.00918,-0.16833,0.00602,51.516,62.064,-0.075,-2.54,-0.59,-0.21233,-0.05129,-0.21029,-0.05737,76.734,69.214,0.014,0.71,-0.16,0.05924,-0.01447,0.06262,-0.02145,68.902,64.416,0.018,0.99,-0.34,0.08194,-0.02997,0.0908,-0.04281,57.028,62.885,900,0,0,0,1.07,129,2.4,36.5,1.18,97.6,0.194,40.3,-0.4,0.4,0,-0.67,0.83,2.4,1.166,4.935,2015,32.3,0.086,40.62,39.57
25/03/2025 13:00,116,13.23,47.8,-0.029,-1.95,1.05,-0.16337,0.08698,-0.14661,0.09216,69.962,63.253,-0.037,-1.69,0.25,-0.14163,0.02074,-0.13381,0.0175,42.656,64.184,-0.069,-2.34,-0.55,-0.19521,-0.04725,-0.18639,-0.05325,86.863,69.738,0.01,0.52,-0.1,0.04312,-0.01071,0.04648,-0.01413,69.073,64.589,0.006,0.56,-0.37,0.04684,-0.03229,0.05198,-0.04233,54.647,62.016,906,0,0,0,1.09,50.2,3.02,36.9,1.17,97.5,0.187,40.7,-0.4,0.4,0,0.7,0.84,3.02,1.182,5.087,2014,32.6,0.086,42.72,39.47
25/03/2025 13:15,117,13.21,48.2,-0.07,-3.39,0.8,-0.28237,0.0655,-0.27651,0.07076,60.93,63.251,-0.117,-4.44,-0.28,-0.36969,-0.02489,-0.43249,-0.02761,68.989,63.061,-0.101,-3.42,-0.79,-0.28467,-0.06683,-0.26209,-0.06947,85.532,67.143,0.005,0.34,-0.14,0.02816,-0.01407,0.02795,-0.01739,70.915,66.177,-0.023,-0.61,-0.44,-0.05225,-0.03871,-0.05633,-0.05159,59.88,63.22,891,0,0,0,1.18,22.3,2.7,37.4,1.12,97.5,0.175,41.2,-0.3,0.5,0,1.09,0.45,2.7,1.176,5.305,2014,32.9,0.086,39.35,40.07
25/03/2025 13:30,118,13.21,48.69,-0.021,-1.71,1.13,-0.14335,0.09328,-0.09111,0.09559,88.013,65.752,-0.036,-1.49,0.07,-0.12523,0.00606,-0.06597,0.006,85.647,86.457,-0.061,-1.95,-0.65,-0.16337,-0.05519,-0.15227,-0.06103,77.175,66.626,0.015,0.69,-0.1,0.05632,-0.01061,0.05595,-0.01407,72.744,65.479,-0.013,-0.17,-0.45,-0.01589,-0.03903,-0.01119,-0.04935,57.357,60.695,851,0,0,0,1.2,199.8,2.61,37.3,1.12,97.5,0.176,41.6,-0.5,0.5,0,-1.12,-0.41,2.61,1.128,5.27,2016,33.2,0.086,40.97,40.43
25/03/2025 13:45,119,13.22,48.64,0.103,2.77,1.78,0.22908,0.14658,0.14482,0.15412,58.224,61.546,-0.004,-0.34,0.22,-0.03039,0.01836,-0.01283,0.01519,61.377,65.185,-0.073,-2.43,-0.62,-0.20273,-0.05287,-0.21417,-0.06201,66.261,67.335,0.005,0.42,-0.24,0.03428,-0.02195,0.03402,-0.02169,69.084,63.588,-0.013,-0.19,-0.42,-0.01761,-0.03651,-0.01973,-0.04683,54.772,60.378,841,0,0,0,1.22,117.6,3.75,37.3,1.1,97.5,0.174,41.4,-0.3,0.6,0,-0.56,1.08,3.75,1.117,5.283,2014,33.5,0.086,42.98,40.03
25/03/2025 14:00,120,13.22,48.75,-0.03,-1.9,0.92,-0.15849,0.07632,-0.09563,0.0817,79.857,64.621,-0.064,-2.4,-0.19,-0.20009,-0.01791,-0.12965,-0.01189,76.463,78.272,-0.064,-2.02,-0.72,-0.16911,-0.06163,-0.14265,-0.07077,85.966,68.336,0.01,0.55,-0.19,0.0449,-0.01777,0.04106,-0.02119,77.726,65.662,0.003,0.48,-0.42,0.03984,-0.03689,0.04384,-0.05273,57.481,60.819,815,0,0,0,0.97,152.3,3.21,37.3,1.05,97.5,0.165,41.3,-0.7,0.6,0,-0.86,0.45,3.21,1.075,5.34,2016,33.7,0.086,38.86,40.51
25/03/2025 14:15,121,13.21,49.36,-0.053,-2.75,0.83,-0.22893,0.06813,-0.21937,0.07059,76.464,65.24,-0.059,-2.32,-0.05,-0.19373,-0.00607,-0.19031,-0.01201,67.987,66.055,-0.073,-2.41,-0.68,-0.20169,-0.05805,-0.19971,-0.06083,70.126,69.177,0.009,0.46,-0.1,0.03772,-0.01031,0.03746,-0.01027,71.867,67.886,-0.01,-0.12,-0.38,-0.01201,-0.03337,-0.01889,-0.04375,63.716,61.762,788,0,0,0,1.22,17.2,3.06,38.1,1.05,97.5,0.157,41.8,-0.4,0.6,0,1.16,0.36,3.06,1.068,5.63,2016,34,0.086,40.74,40.21
25/03/2025 14:30,122,13.19,49.43,0.089,2.47,1.44,0.20409,0.11955,0.21016,0.12716,43.984,61.855,-0.076,-3.11,0.11,-0.25907,0.00945,-0.13845,0.0062,108.532,61.926,-0.041,-1.17,-0.65,-0.09825,-0.05603,-0.07861,-0.06857,79.604,67.026,0.007,0.48,-0.24,0.03935,-0.02201,0.03518,-0.02535,66.087,64.633,0,0.21,-0.31,0.01713,-0.02789,0.01206,-0.04111,64.543,60.07,706,0,0,0,1.22,58,2.9,38,1.07,97.4,0.163,42,-0.4,0.3,0,0.64,1.03,2.9,0.967,5.56,2017,34.2,0.087,42.28,39.91
25/03/2025 14:45,123,13.19,49.31,0.151,4.64,1.86,0.38322,0.15365,0.45975,0.16059,41.662,59.781,-0.058,-2.39,0.11,-0.19869,0.00908,-0.18017,0.006,59,67.05,-0.052,-1.62,-0.62,-0.13521,-0.05287,-0.13439,-0.05885,69.048,66.33,0.01,0.55,-0.16,0.0446,-0.01451,0.04443,-0.01789,70.634,65.388,0.008,0.6,-0.35,0.04952,-0.03107,0.05088,-0.04421,56.406,59.24,713,0,0,0,1.09,142.8,3.08,38.2,1.05,97.4,0.157,41.9,-0.4,0.4,0,-0.87,0.66,3.08,0.972,5.661,2016,34.4,0.086,39.29,40.03
25/03/2025 15:00,124,13.21,49.07,0.112,3.08,1.86,0.2542,0.15365,0.16862,0.15828,45.807,63.675,0.014,0.32,0.32,0.02684,0.02707,0.0649,0.02672,62.683,67.237,-0.054,-1.74,-0.52,-0.14631,-0.04561,-0.15127,-0.05161,68.089,68.658,0.006,0.43,-0.2,0.03635,-0.01803,0.03608,-0.02137,71.579,63.3,-0.02,-0.44,-0.49,-0.03859,-0.04293,-0.05095,-0.05035,56.593,59.175,680,0,0,0,1.23,133.6,3.73,38.1,1.01,97.4,0.151,41.8,-0.7,-0.2,0,-0.85,0.89,3.73,0.941,5.671,2017,34.5,0.087,40.75,39.77
25/03/2025 15:15,125,13.21,48.82,0.08,1.95,1.65,0.16135,0.13646,0.1199,0.14134,65.048,63.857,-0.035,-1.32,-0.09,-0.11059,-0.00929,-0.00189,-0.01539,92.996,77.585,-0.034,-0.91,-0.56,-0.07703,-0.04913,-0.07345,-0.05849,76.052,69.29,0.006,0.41,-0.2,0.03336,-0.01811,0.03687,-0.02159,69.214,63.468,-0.01,-0.1,-0.4,-0.01041,-0.03495,0.0051,-0.05103,56.731,60.07,633,0,0,0,1.36,150.2,3.45,38,1,97.4,0.151,41.7,-0.6,0.3,0,-1.18,0.67,3.45,0.892,5.64,2015,34.7,0.086,40.68,39.73
25/03/2025 15:30,126,13.21,48.64,0.073,1.72,1.63,0.14273,0.13392,0.15306,0.13866,55.146,62.982,-0.027,-1.21,0.14,-0.10213,0.01204,-0.08287,0.00596,76.406,65.238,-0.051,-1.6,-0.58,-0.13479,-0.04931,-0.13965,-0.05529,70.302,67.836,0.012,0.6,-0.14,0.04996,-0.01445,0.04964,-0.01785,72.519,66.768,-0.004,0.13,-0.4,0.01017,-0.03495,0.00499,-0.05103,58.357,60.436,579,0,0,0,1.37,172.4,4.69,37.9,1.02,97.4,0.157,41.4,-0.2,0.4,0,-1.36,0.18,4.69,0.827,5.57,2017,34.9,0.087,42.24,39.61
25/03/2025 15:45,127,13.21,48.3,0.235,7.75,2.14,0.64006,0.17728,0.74891,0.1834,27.562,61.234,-0.12,-4.8,0,-0.39799,0,-0.30697,0,87.567,62.674,-0.019,-0.42,-0.47,-0.03725,-0.04003,-0.04005,-0.04945,71.444,68.729,0.009,0.55,-0.2,0.0446,-0.01831,0.04425,-0.02173,68.47,63.731,0.002,0.38,-0.37,0.03139,-0.03251,0.0433,-0.04881,55.775,57.603,533,0,0,0,1.78,161.1,3.46,38,1.01,97.4,0.153,41.1,-0.1,1,0,-1.69,0.58,3.46,0.802,5.627,2016,35,0.086,40.2,39.52
25/03/2025 16:00,128,13.21,47.8,0.187,5.87,2.14,0.48552,0.17716,0.4952,0.18123,32.325,63.237,-0.053,-2.16,0.04,-0.18097,0.0031,-0.14235,0,81.26,66.852,-0.007,0,-0.38,0,-0.03337,0.0031,-0.04285,66.948,66.001,0.008,0.49,-0.2,0.04048,-0.01811,0.03662,-0.02145,67.878,62.381,-0.01,-0.1,-0.41,-0.01059,-0.03565,0.01021,-0.04893,54.9,58.74,479,0,0,0,1.64,147.1,3.92,37.9,0.98,97.4,0.149,40.9,-0.4,0.6,0,-1.37,0.89,3.92,0.73,5.623,2016,35.1,0.086,39.36,39.25
25/03/2025 16:15,129,13.24,47.51,0.058,1.08,1.65,0.08912,0.13602,0.10626,0.1405,77.72,61.482,-0.075,-2.86,-0.16,-0.23855,-0.01547,-0.24095,-0.01529,71.163,66.233,-0.022,-0.49,-0.49,-0.04247,-0.04229,-0.02513,-0.04835,85.709,69.853,0.011,0.6,-0.2,0.04982,-0.01803,0.04946,-0.01777,72.681,65.416,-0.005,0.07,-0.37,0.00522,-0.03251,0.00763,-0.04881,58.363,59.433,417,0,0,0,1.27,157.1,3.86,37.9,1.01,97.4,0.153,40.7,-0.5,0.3,0,-1.17,0.5,3.86,0.629,5.596,2017,35.3,0.087,42.34,39.2
25/03/2025 16:30,130,13.23,47.5,0.182,5.63,2.2,0.46474,0.18123,0.5643,0.18784,40.103,60.982,-0.077,-3.16,0.11,-0.26271,0.00942,-0.23269,0.00616,51.886,63.427,-0.001,0.25,-0.4,0.02047,-0.03415,0.02364,-0.04719,75.984,67.707,0.015,0.7,-0.12,0.05782,-0.01109,0.05366,-0.01827,66.77,66.076,0.004,0.49,-0.41,0.04094,-0.03565,0.01044,-0.05189,55.72,58.554,353,0,0,0,1.21,158.6,3.35,38,1.01,97.4,0.152,40.8,-0.4,0.3,0,-1.13,0.44,3.35,0.55,5.633,2017,35.4,0.087,39.14,39.19
25/03/2025 16:45,131,13.23,46.93,0.09,2.13,1.98,0.17562,0.16316,0.1456,0.16449,73.195,65.483,-0.008,-0.42,0.11,-0.03751,0.00945,-0.07621,0.0031,66.113,65.427,0.035,1.54,-0.14,0.12736,-0.01377,0.1227,-0.02727,64.302,65.375,0.012,0.64,-0.2,0.05345,-0.01857,0.04544,-0.02201,69.29,65.563,-0.001,0.25,-0.41,0.02118,-0.03593,0.00763,-0.04937,57.856,59.177,282,0,0,0,1.59,154.9,3.57,37.7,0.98,97.4,0.15,40.4,-0.6,-0.2,0,-1.44,0.67,3.57,0.495,5.556,2016,35.5,0.086,38.89,38.65
